lo_index,if_index,point_index,lo_set_Hz,if_set_Hz,lo_model_Hz,if_model_Hz,mode,kind,m,n,sign,expression,expected_freq_Hz,expected_corr_freq_Hz,measured_freq_Hz,freq_error_Hz,freq_error_corr_Hz,power_dBm,rel_dBc_vs_desired,noise_limited,cluster_id,cluster_size,analytic_coincidence_id,analytic_coincidence_size,measured_coincidence_id,measured_coincidence_size,measurement_scope,cluster_window_half_width_Hz,cluster_window_fallback,span_Hz,rbw_Hz,vbw_Hz,avg_sweeps,marker_mode_global,marker_mode_effective,error
0,6,7,21000000000.0,6590000000.0,21000000000.0,6590000000.0,lo+if,spur,2,2,-1,2*LO - 2*IF,28820000000.0,28820000000.0,28820000000.0,0.0,0.0,-83.3689660265284,-59.2897981203736,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,6,7,21000000000.0,6590000000.0,21000000000.0,6590000000.0,lo+if,spur,3,5,-1,3*LO - 5*IF,30050000000.0,30050000000.0,30049999976.0,-24.0,-24.0,-132.100846436694,-108.02167853053922,1,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,6,7,21000000000.0,6590000000.0,21000000000.0,6590000000.0,lo+if,IF_harmonic,0,5,1,0*LO + 5*IF,32950000000.0,32950000000.0,32950000320.7,320.70000076293945,320.70000076293945,-132.24463761900307,-108.16546971284828,1,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,6,7,21000000000.0,6590000000.0,21000000000.0,6590000000.0,lo+if,spur,1,2,1,1*LO + 2*IF,34180000000.0,34180000000.0,34180000000.0,0.0,0.0,-85.46659283464646,-61.38742492849166,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,7,8,21000000000.0,6605000000.0,21000000000.0,6605000000.0,lo+if,desired,1,1,1,1*LO + 1*IF,27605000000.0,27605000000.0,27605000000.0,0.0,0.0,-23.71500599267347,0.0,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,7,8,21000000000.0,6605000000.0,21000000000.0,6605000000.0,lo+if,IF_harmonic,0,4,1,0*LO + 4*IF,26420000000.0,26420000000.0,26420000000.0,0.0,0.0,-123.3999678845091,-99.68496189183563,1,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,7,8,21000000000.0,6605000000.0,21000000000.0,6605000000.0,lo+if,spur,2,2,-1,2*LO - 2*IF,28790000000.0,28790000000.0,28790000000.0,0.0,0.0,-82.51138212362797,-58.7963761309545,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,7,8,21000000000.0,6605000000.0,21000000000.0,6605000000.0,lo+if,spur,3,5,-1,3*LO - 5*IF,29975000000.0,29975000000.0,29974999737.3,-262.70000076293945,-262.70000076293945,-132.6794666923625,-108.96446069968903,1,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,7,8,21000000000.0,6605000000.0,21000000000.0,6605000000.0,lo+if,IF_harmonic,0,5,1,0*LO + 5*IF,33025000000.0,33025000000.0,33025000479.5,479.5,479.5,-131.90986572616825,-108.19485973349478,1,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,7,8,21000000000.0,6605000000.0,21000000000.0,6605000000.0,lo+if,spur,1,2,1,1*LO + 2*IF,34210000000.0,34210000000.0,34210000000.0,0.0,0.0,-84.25648875994236,-60.54148276726889,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,8,9,21000000000.0,6620000000.0,21000000000.0,6620000000.0,lo+if,desired,1,1,1,1*LO + 1*IF,27620000000.0,27620000000.0,27620000000.0,0.0,0.0,-23.65625131232596,0.0,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,8,9,21000000000.0,6620000000.0,21000000000.0,6620000000.0,lo+if,IF_harmonic,0,4,1,0*LO + 4*IF,26480000000.0,26480000000.0,26480000000.0,0.0,0.0,-123.6150832097606,-99.95883189743464,1,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,8,9,21000000000.0,6620000000.0,21000000000.0,6620000000.0,lo+if,spur,2,2,-1,2*LO - 2*IF,28760000000.0,28760000000.0,28760000000.0,0.0,0.0,-82.24773860423669,-58.591487291910724,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,8,9,21000000000.0,6620000000.0,21000000000.0,6620000000.0,lo+if,spur,3,5,-1,3*LO - 5*IF,29900000000.0,29900000000.0,29900000372.6,372.5999984741211,372.5999984741211,-133.3514709002133,-109.69521958788732,1,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,8,9,21000000000.0,6620000000.0,21000000000.0,6620000000.0,lo+if,IF_harmonic,0,5,1,0*LO + 5*IF,33100000000.0,33100000000.0,33099999613.4,-386.5999984741211,-386.5999984741211,-131.88567756391063,-108.22942625158467,1,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,8,9,21000000000.0,6620000000.0,21000000000.0,6620000000.0,lo+if,spur,1,2,1,1*LO + 2*IF,34240000000.0,34240000000.0,34240000000.0,0.0,0.0,-83.6864591361033,-60.03020782377733,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,9,10,21000000000.0,6635000000.0,21000000000.0,6635000000.0,lo+if,desired,1,1,1,1*LO + 1*IF,27635000000.0,27635000000.0,27635000000.0,0.0,0.0,-23.852042991643806,0.0,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,9,10,21000000000.0,6635000000.0,21000000000.0,6635000000.0,lo+if,IF_harmonic,0,4,1,0*LO + 4*IF,26540000000.0,26540000000.0,26540000000.0,0.0,0.0,-124.34790161677994,-100.49585862513612,1,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,9,10,21000000000.0,6635000000.0,21000000000.0,6635000000.0,lo+if,spur,2,2,-1,2*LO - 2*IF,28730000000.0,28730000000.0,28730000000.0,0.0,0.0,-82.97748776319148,-59.12544477154767,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,9,10,21000000000.0,6635000000.0,21000000000.0,6635000000.0,lo+if,spur,3,5,-1,3*LO - 5*IF,29825000000.0,29825000000.0,29824999694.3,-305.70000076293945,-305.70000076293945,-132.6274534962664,-108.77541050462261,1,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,9,10,21000000000.0,6635000000.0,21000000000.0,6635000000.0,lo+if,IF_harmonic,0,5,1,0*LO + 5*IF,33175000000.0,33175000000.0,33175000399.6,399.5999984741211,399.5999984741211,-132.29235431051094,-108.44031131886715,1,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,9,10,21000000000.0,6635000000.0,21000000000.0,6635000000.0,lo+if,spur,1,2,1,1*LO + 2*IF,34270000000.0,34270000000.0,34270000000.0,0.0,0.0,-83.72251559757729,-59.87047260593348,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,10,11,21000000000.0,6650000000.0,21000000000.0,6650000000.0,lo+if,desired,1,1,1,1*LO + 1*IF,27650000000.0,27650000000.0,27650000000.0,0.0,0.0,-24.142959731954235,0.0,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,10,11,21000000000.0,6650000000.0,21000000000.0,6650000000.0,lo+if,IF_harmonic,0,4,1,0*LO + 4*IF,26600000000.0,26600000000.0,26600000000.0,0.0,0.0,-123.81752822513386,-99.67456849317962,1,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,10,11,21000000000.0,6650000000.0,21000000000.0,6650000000.0,lo+if,spur,2,2,-1,2*LO - 2*IF,28700000000.0,28700000000.0,28700000000.0,0.0,0.0,-84.05078759618105,-59.90782786422682,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,10,11,21000000000.0,6650000000.0,21000000000.0,6650000000.0,lo+if,spur,3,5,-1,3*LO - 5*IF,29750000000.0,29750000000.0,29749999927.1,-72.9000015258789,-72.9000015258789,-131.69876190490405,-107.55580217294981,1,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,10,11,21000000000.0,6650000000.0,21000000000.0,6650000000.0,lo+if,IF_harmonic,0,5,1,0*LO + 5*IF,33250000000.0,33250000000.0,33249999960.0,-40.0,-40.0,-131.18093236403234,-107.03797263207811,1,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,10,11,21000000000.0,6650000000.0,21000000000.0,6650000000.0,lo+if,spur,1,2,1,1*LO + 2*IF,34300000000.0,34300000000.0,34300000000.0,0.0,0.0,-84.21887126622309,-60.075911534268855,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,11,12,21000000000.0,6665000000.0,21000000000.0,6665000000.0,lo+if,desired,1,1,1,1*LO + 1*IF,27665000000.0,27665000000.0,27665000000.0,0.0,0.0,-24.48597007862452,0.0,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,11,12,21000000000.0,6665000000.0,21000000000.0,6665000000.0,lo+if,IF_harmonic,0,4,1,0*LO + 4*IF,26660000000.0,26660000000.0,26660000000.0,0.0,0.0,-125.14858095069238,-100.66261087206786,1,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,11,12,21000000000.0,6665000000.0,21000000000.0,6665000000.0,lo+if,spur,2,2,-1,2*LO - 2*IF,28670000000.0,28670000000.0,28670000000.0,0.0,0.0,-84.35821639483378,-59.87224631620926,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,11,12,21000000000.0,6665000000.0,21000000000.0,6665000000.0,lo+if,spur,3,5,-1,3*LO - 5*IF,29675000000.0,29675000000.0,29675000211.8,211.79999923706055,211.79999923706055,-131.5905914248545,-107.10462134622998,1,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,11,12,21000000000.0,6665000000.0,21000000000.0,6665000000.0,lo+if,IF_harmonic,0,5,1,0*LO + 5*IF,33325000000.0,33325000000.0,33324999635.4,-364.5999984741211,-364.5999984741211,-130.52864310947632,-106.0426730308518,1,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,11,12,21000000000.0,6665000000.0,21000000000.0,6665000000.0,lo+if,spur,1,2,1,1*LO + 2*IF,34330000000.0,34330000000.0,34330000000.0,0.0,0.0,-85.07465563165252,-60.588685553028,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,12,13,21000000000.0,6680000000.0,21000000000.0,6680000000.0,lo+if,desired,1,1,1,1*LO + 1*IF,27680000000.0,27680000000.0,27680000000.0,0.0,0.0,-24.7177862182591,0.0,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,12,13,21000000000.0,6680000000.0,21000000000.0,6680000000.0,lo+if,IF_harmonic,0,4,1,0*LO + 4*IF,26720000000.0,26720000000.0,26720000001.0,1.0,1.0,-125.80939793704005,-101.09161171878094,1,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,12,13,21000000000.0,6680000000.0,21000000000.0,6680000000.0,lo+if,spur,2,2,-1,2*LO - 2*IF,28640000000.0,28640000000.0,28640000000.0,0.0,0.0,-83.91915647196038,-59.20137025370128,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,12,13,21000000000.0,6680000000.0,21000000000.0,6680000000.0,lo+if,spur,3,5,-1,3*LO - 5*IF,29600000000.0,29600000000.0,29600000271.7,271.70000076293945,271.70000076293945,-132.9791318598982,-108.26134564163908,1,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
